id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.2307/2131501,10.2307/2131501,"Government Partisanship and Economic Performance: When and How does ""Who Governs"" Matter?","Geoffrey Garrett, Peter Lange",The Journal of Politics,51,3,1989-08-01T00:00:00Z,pp. 676-693,"Cambridge University Press, Southern Political Science Association",fla,,"This article responds to Jackman's central theoretical and empirical criticisms of our research. First, the policy convergence thesis is far less persuasive than Jackman asserts and there is strong theoretical support for our original argument. Second, the empirical tests presented by Jackman are not as conclusive as he suggests. The Norwegian outlier is better remedied on Jackman's own terms by controlling for oil dependence than by exclusion from the analysis. Once this is done the data are more supportive of our thesis. Finally, we suggest that a pooled time series, cross-section design may provide better tests for our argument than those presently in debate."
10.2307/2991755,10.2307/2991755,Divisive Primaries and General Election Outcomes: Another Look at Presidental Campaigns,Lonna Rae Atkeson,American Journal of Political Science,42,1,1998-01-01T00:00:00Z,pp. 256-271,Midwest Political Science Association,fla,,"Theory: The divisive primary hypothesis asserts that the more divisive the presidential primary contest compared to that of the other party the fewer votes received in the general election. Thus the party candidate with the most divisive primary will have a more difficult general election fight. However, studies at the presidential level have failed to consider candidate quality, prior vulnerability of the incumbent president or his party, the national nature of the presidential race, and the unique context of each presidential election campaign. Once these factors are taken into account presidential primaries should have a more marginal or even nonexistent effect in understanding general election outcomes. Hypothesis: Including appropriate controls for election year context in a state-by-state model and creating a national model that controls for election year context, candidate quality, and the nature of the times should diminish the effect of nomination divisiveness on general election outcomes. Methods: Regression analysis is used to examine the effect of presidential divisive nomination campaigns on general election outcomes. Results: Once election year context in the state-by-state model is controlled for, divisiveness has a much more modest effect. This modest effect does not appear to change general election outcomes. In addition, the election year model, which posits that presidential elections are national elections and not state-by-state elections, indicated that divisiveness was not significantly different from zero."
10.2307/2132226,10.2307/2132226,Taxes and Voting: Electoral Retribution in the American States,"Susan L. Kone, Richard F. Winters",The Journal of Politics,55,1,1993-02-01T00:00:00Z,pp. 22-40,"Cambridge University Press, Southern Political Science Association",fla,,"We examine the impacts of legislated changes in and new programs of general sales and personal income tax policies on the electoral support for the gubernatorial nominee of the responsible party in 407 gubernatorial elections in the 50 American states from 1957-1985. We propose a taxpayer retribution hypothesis in the context of a general model of retrospective voting. We estimate the effects of several tax policy variables while controlling for rival political and economic factors that are believed to influence voting at this level--state and national economic conditions, partisan strength, national trends, and coterminous contests. Results indicate weak overall negative electoral effects of taxation; only changes in the general sales tax programs appear to have significant impacts. Further, while voters may punish taxing governors, there appears to be no complementary reward for governors who decrease taxes."
10.2307/440332,10.2307/440332,"Partisan Change in Southern Legislatures, 1946-95",Aubrey W. Jewett,Legislative Studies Quarterly,26,3,2001-08-01T00:00:00Z,pp. 457-486,Comparative Legislative Research Center,fla,,"What accounts for partisan change in southern legislatures between 1946 and 1995? I draw my hypotheses from general theories of partisan change and tailor them to the South based on history and previous research to explain the variance in southern Republican legislative strength. I estimate a pooled time series analysis of the eleven former Confederate states to test the path model. The model uses Democratic elite liberalism as an endogenous variable in order to determine the overall effect of several important independent variables including black population, black political influence, urbanization, white northern migration, and wealth. Determinants of state legislative partisan change include the following: secular forces such as wealth, urbanization, and migration; political forces such as presidential midterm losses, party organizational strength, and political scandal; party issue stances on race and general party ideology; changes in national party preferences that precede change at lower levels; and finally, rules governing the structure of political opportunity such as reapportionment and participation."
10.2307/2600706,10.2307/2600706,Corralling the Free Rider: Deterrence and the Western Alliance,Glenn Palmer,International Studies Quarterly,34,2,1990-06-01T00:00:00Z,pp. 147-164,"The International Studies Association, Wiley",fla,,"This paper uses the collective-goods approach to alliances to investigate how membership in the North Atlantic Treaty Organization and other American alliances affects the interaction between the United States and the other actors. The paper uses two models, differing in their assumptions about the factors involved in the calculations member states make, to derive hypotheses regarding the dynamics of intra-alliance behavior. I conclude that a ""bargaining"" model, which assumes that allies are concerned more with maintaining long-term mutual commitment than with maximizing short-term utility, better explains how allies act. The implications for the study of group behavior and the contributions to the understanding of alliances are discussed."
10.2307/448879,10.2307/448879,The Weight of the Past: Exploring Lagged Determinants of Political Repression,Christian Davenport,Political Research Quarterly,49,2,1996-06-01T00:00:00Z,pp. 377-403,"Sage Publications, Inc., University of Utah",fla,,"The present article investigates contemporaneous and lagged effects of democracy, coercive capacity, and political conflict on repressive behavior. As designed, 51 countries from 1948 to 1982 are examined with an Almon distributed lag model on yearly data (N = 1820). From the empirical investigation, both short- and long-term relationships are found to be significantly related to the rate at which censorship and political restrictions are applied. Past values of democracy are found to affect repression negatively for five years and past values of dissident behavior are found to affect repression positively for seven years. I conclude that a relatively complex memory structure, encompassing both short- and long-term explanations, must be employed when one attempts to understand why states use repressive behavior."
10.2307/2111707,10.2307/2111707,"The Conditional Effect of Violence as a Political Tactic: Mass Insurgency, Welfare Generosity, and Electoral Context in the American States",Richard C. Fording,American Journal of Political Science,41,1,1997-01-01T00:00:00Z,pp. 1-29,Midwest Political Science Association,fla,,"Political elites, in their efforts to exercise social control while maintaining legitimacy, respond to civil unrest by expanding the relief rolls. This response is not guaranteed, however, and is highly dependent upon the numerical strength of the insurgent group, access to democratic electoral institutions, and the relationship between the insurgent group and the rest of society. The theory is tested by examining the impact of black insurgency in the United States on AFDC growth. In the absence of effective black electoral access, if insurgency has any impact at all, it should be weakest where white resistence is strong. In the presence of effective electoral access, insurgency will have a positive effect on AFDC growth, and will be most effective where white resistance is weak, or where black electoral power is strong. Pooled time-series analysis is used to examine growth in state AFDC recipient rates during the years 1962-80. The results provide strong evidence that political violence can bring important benefits to insurgent groups in the United States. Benefits are not guaranteed, however, and appear to be contingent upon the hypothesized contextual variables. In the case of the United States, these variables appear to have interacted in a complex fashion to produce a rather unexpected outcome. Political violence was most effective in the areas where white resistance was strongest, due to the dominance of black electoral power, and where black electoral power was weakest, due to a more tolerant white electorate."
10.2307/23355090,10.2307/23355090,Protest and Congressional Behavior: Assessing Racial and Ethnic Minority Protests in the District,Daniel Q. Gillion,The Journal of Politics,74,4,2012-10-01T00:00:00Z,pp. 950-962,"Cambridge University Press, Southern Political Science Association",fla,,"Although minority protest is often characterized as an effective form of political participation, previous research has been unsuccessful in establishing a direct link between protest activity and congressional support for minority interests. However, the shortcoming of the existing literature is related to an analytical focus at the aggregate level, where only the passage of congressional legislation and national-level protest events are considered. By linking district-level minority protest actions to individual roll-call votes on race, I hypothesize that minority activism can indicate constituency preferences and inform legislators' votes. This analytical approach provides a more nuanced understanding of the influence that citizens' behavior has on congressional policy. Using protest data and congressional roll-call votes from the 87th to the 101st Congress, the empirical analysis demonstrates that representatives are attuned to the social conditions of their district and use minority protest as an informative cue that shapes their congressional voting behavior."
10.2307/2647912,10.2307/2647912,Public Support for European Integration: An Empirical Test of Five Theories,Matthew Gabel,The Journal of Politics,60,2,1998-05-01T00:00:00Z,pp. 333-354,"Cambridge University Press, Southern Political Science Association",fla,,"Public opinion, through its impact on mass behavior, shapes and constrains the process of European integration Why do citizens vary in their support for European integration? Previous research offers a variety of sometimes conflicting explanations, but the available evidence is insufficient to determine which explanations are valid. This article seeks to contribute to the resolution of this controversy by empirically examining five prominent theories of support for integration. Through regression analyses of Eurobarometer surveys from the period 1978-1992, the analysis shows that the partisan context of integrative reforms and the utilitarian consequences of integrative policy provide robust explanations for variation in support. In contrast, two other prominent theories-political values and cognitive mobilization-are only valid in a limited context, and in this context they exert a small substantive impact on support."
10.2307/2600971,10.2307/2600971,U.S. Foreign Aid and UN Voting: An Analysis of Important Issues,T. Y. Wang,International Studies Quarterly,43,1,1999-03-01T00:00:00Z,pp. 199-210,"The International Studies Association, Wiley",fla,,"Many previous studies assessed the effectiveness of U.S. foreign aid by focusing on voting coincidence rates of all UN votes and found no relationship between U.S. aid distribution and UN voting coincidence rates. Most UN resolutions, however, are simply not important enough for the U.S. to expend its scarce resources in influencing the outcomes. The U.S. government would not be likely to exercise pressure on all UN resolutions but would do so on issues considered vital to America's national interests. If there is any effect from receiving U.S. foreign aid on political outcomes in the UN, it is therefore most likely to emerge in voting coincidence rates on important issues. Using data collected for sixty-five developing countries between 1984 and 1993, a pooled cross-sectional and time-series research design is adopted to examine this hypothesis. Contrary to the argument that foreign aid is an ineffective policy instrument in the pursuit of America's global influence, the current findings suggest that the U.S. government has successfully utilized foreign aid programs to induce foreign policy compliance in the UN on issues that are vital to America's national interests."
10.2307/2991832,10.2307/2991832,Money and Majorities in the Federal Republic of Germany: Evidence for a Veto Players Model of Government Spending,Kathleen Bawn,American Journal of Political Science,43,3,1999-07-01T00:00:00Z,pp. 707-736,Midwest Political Science Association,fla,,"I formulate a veto players model of policy making by coalition government in the Federal Republic of Germany. The model gives testable predictions about how patterns of federal spending respond to changes in government. Some of the predictions are consistent with conventional wisdom, namely that the SPD-FDP government decreased spending on right-wing items when it came to power in 1969, and the return of CDU-FDP coalition in 1982 produced a decline in left-wing spending. Other predictions are less intuitive. For example, there is no predicted increase in left-wing spending associated with the SPD-FDP coalition and no increase in right-wing spending with the CDU-FDP government. These predictions, and those of competing models, are tested using disaggregated budget data from fiscal years 1961-1989, controlling for category-specific effects and economic conditions. The data support the veto players model, and this support is robust to a wide variety of plausible assumptions about the parties' spending preferences."
10.2307/2111378,10.2307/2111378,A Cross-National Analysis of Economic Voting: Taking Account of the Political Context,"G. Bingham Powell, Jr., Guy D. Whitten",American Journal of Political Science,37,2,1993-05-01T00:00:00Z,pp. 391-414,Midwest Political Science Association,fla,,"A large literature has demonstrated that such economic factors as growth, inflation, and unemployment affect the popularity of incumbents within many democratic countries. However, cross-national aggregate analyses of ""economic voting"" show only weak and inconsistent economic effects. We argue for the systematic incorporation of political factors that shape the electoral consequences of economic performance. Multivariate analyses of 102 elections in 19 industrialized democracies are used to estimate the cross-national impact of economic and political factors. The analyses show that considerations of the ideological image of the government, its electoral base, and the clarity of its political responsibility are essential to understanding the effects of economic conditions on voting for or against incumbents."
10.2307/3078638,10.2307/3078638,Dirty Pool,"Donald P. Green, Soo Yeon Kim, David H. Yoon",International Organization,55,2,2001-04-01T00:00:00Z,pp. 441-468,"Cambridge University Press, International Organization Foundation, The MIT Press, University of Wisconsin Press",fla,,"International relations scholars make frequent use of pooled cross-sectional regression in which N dyads over T time points are combined to create NT observations. Unless special conditions are met, these regressions produce biased estimates of regression coefficients and their standard errors. A survey of recent publications in international relations shows little attention to this issue. Using data from the period 1951-92, we examine the consequences of pooling for models of militarized disputes and bilateral trade. When pooled models are reestimated to allow for stable but unobserved differences among dyads, the results are altered in fundamental ways."
10.2307/27759883,10.2307/27759883,"Campaigning on Fruit, Nuts, and Wine",Paul D. Jorgensen,Political Research Quarterly,63,1,2010-03-01T00:00:00Z,pp. 16-28,"Sage Publications, Inc., University of Utah",fla,,"Explaining strategies of political action committee (PAC) contributions to candidates takes two forms. Scholars emphasize either PAC or candidate characteristics as having more explanatory power over variation in PAC contributions, and this choice results in different expectations for PAC contribution patterns. Using California fruit, nut, and wine PACs, this research revisits a much-debated question: Why do PACs give to some candidates and not others? The findings indicate a mediated model best explains PAC contributions, as these PACs contribute money according to legislator characteristics but predominantly within the state of California."
10.2307/439766,10.2307/439766,Can We Learn the Causes of Congressional Decisions from Roll-Call Data?,Peter M. Vandoren,Legislative Studies Quarterly,15,3,1990-08-01T00:00:00Z,pp. 311-340,Comparative Legislative Research Center,fla,,"Scholars frequently use individual-level roll-call data to ascertain the causes of congressional behavior. However, the explanation of policy position variation across members does not explain aggregate policy decisions by Congress. Moreover, while these data are appropriate to explain the causes of policy-position variation across members, the attempt to econometrically isolate members' ideology from other causes has not been successful because important causes of decisions have not been included in the regression equations. Finally, roll-call votes are not a random sample of congressional decisions. Inferences made from roll calls have three sources of error. First, the processes that determine committee and voice-vote decisions are different from those that determine roll-call decisions. Second, the estimates of factor effects on decisions generated from roll-call data will be much too large, because they do not take account of the probability that a proposal receives committee approval and is subject to a roll call. Finally, the unknown causes of roll-call occurrence are correlated with the unknown causes of the actual roll-call decision creating biased coefficients even if the probability of events prior to roll-call passage have been taken into account."
10.2307/2960436,10.2307/2960436,Constitutional Promises and Repressive Reality: A Cross-National Time- Series Investigation of Why Political and Civil Liberties are Suppressed,Christian A. Davenport,The Journal of Politics,58,3,1996-08-01T00:00:00Z,pp. 627-654,"Cambridge University Press, Southern Political Science Association",fla,,"I investigate whether or not national constitutions provide any insight into when states use political repression. Specifically, three constitutional provisions are identified: (1) what political and civil rights are mentioned explicitly, (2) what emergency powers are mentioned, and (3) what restrictions are placed on these two factors. I then examine how each of these provisions affect the use of censorship and political restrictions on 39 countries from 1948 to 1982, with a pooled cross-sectional time-series design (N = 1,365). This encompasses 73 constitutions in total."
10.2307/40421463,10.2307/40421463,Gubernatorial Approval and Administrative Influence,Nelson C. Dometrius,State Politics & Policy Quarterly,2,3,2002-10-01T00:00:00Z,pp. 251-267,"Sage Publications, Inc.",fla,,"The connection between the government and the governed is often evaluated using election results. This article explores this connection between elections using data on gubernatorial approval in the states. Specifically, I ask the question, Do governors with greater job approval ratings have greater influence over the state bureaucracy than governors with lower approval ratings? Measures of both gubernatorial influence and administrator contact with gubernatorial staff are regressed on gubernatorial approval ratings from state polling data, along with controls for other state characteristics. The results show that approval does affect a governor's influence with the bureaucracy, and as such, serves as an additional connection between the government and the governed."
10.2307/2111439,10.2307/2111439,Presidential Elections in Space and Time,Thomas M. Holbrook,American Journal of Political Science,35,1,1991-02-01T00:00:00Z,pp. 91-109,Midwest Political Science Association,fla,,"In this study a state-level model of presidential election outcomes is developed and empirically tested for the years 1960 to 1984, using pooled cross-sectional analysis. The model specifies presidential elections as a function of long-term and short-term, political and economic, state-level and national variables. Several important findings emerge from the analysis. First, state-level presidential election outcomes are not responsive only to state or national factors but are reflections of both. The state of the national economy, presidential incumbency and popularity, state political ideology, and partisanship are found to be the most important determinants of presidential election outcomes. Second, although not as powerful, there is evidence of a fairly strong presidential home state advantage, as well as a somewhat weaker home region advantage. No such advantage is found for vice-presidential candidates. Finally, national factors are found to improve the accuracy of the model in some states (mostly Plains and Mountain West states) much more than in other states."
10.2307/449161,10.2307/449161,Commitment Compliance in G-7 Summit Macroeconomic Policy Coordination,Quan Li,Political Research Quarterly,54,2,2001-06-01T00:00:00Z,pp. 355-378,"Sage Publications, Inc., University of Utah",fla,,"Conventional wisdom suggests that the G-7 summit makes few substantive decisions and lacks effective monitoring and sanctioning mechanisms to enforce individual countries' commitments. However, evidence exists that G-7 countries do honor their commitments announced in summit declarations. In this article, I offer and test for the period from 1975 to 1989 several causal explanations for compliance with non-binding commitments dealing with inflation control: institutional constraints on monetary and fiscal policymaking, electoral politics, uncertainty, and reciprocity. Reciprocating behaviors, independent central banks, and high current inflation rates correlate positively with compliance over inflation-control commitments. In addition, there is some evidence that divided/coalition governments and uncertainty reduce compliance. Theoretical and policy implications of the findings are discussed."
10.2307/449016,10.2307/449016,The Theory of Collective Action and NATO Defense Burdens: New Empirical Tests,"John R. Oneal, Paul F. Diehl",Political Research Quarterly,47,2,1994-06-01T00:00:00Z,pp. 373-396,"Sage Publications, Inc., University of Utah",fla,,"Burden sharing has been a contentious topic from the early years of the North Atlantic alliance. Since 1966, it has also been a recurring test of the theory of collective action. Here we report the results of new tests of Mancur Olson's theory and its extension, the joint-product model, proposed by Todd Sandler et al. Our analyses of pooled cross-sectional and time-series data for fifteen NATO allies, 1950-86, offers the first full, independent test of the joint-product model. While our analyses demonstrate the theoretical value of Sandler's model, they also indicate that Olson's original emphasis on the public nature of the good supplied by the alliance remains valid. Some evidence regarding the role of the United States suggests that NATO has been a uniquely privileged group."
10.2307/2960270,10.2307/2960270,Economic Voting and the Welfare State: A Cross-National Analysis,"Alexander C. Pacek, Benjamin Radcliff",The Journal of Politics,57,1,1995-02-01T00:00:00Z,pp. 44-61,"Cambridge University Press, Southern Political Science Association",fla,,"We examine the question of economic voting in the major industrial democracies. Using pooled time series data for 17 nations from 1960 to 1987, we argue that the magnitude and nature of the relationship between economic conditions and the vote depends upon the level of welfare state development. We find that (a) in countries with low to moderate levels of welfare spending, the economy has a more dramatic effect on the vote when things are good than when things are bad, and (b) the economy plays less of a role in states with high levels of spending, regardless of the direction of economic change. The implications for voting behavior, democratic accountability, and welfare policy are discussed."
10.2307/2585400,10.2307/2585400,"The Effect of TV Ads and Candidate Appearances on Statewide Presidential Votes, 1988-96",Daron R. Shaw,The American Political Science Review,93,2,1999-06-01T00:00:00Z,pp. 345-361,American Political Science Association,fla,,"Although presidential campaigns have been mythologized in literature and cinema, most theories of elections relegate them to a secondary role, presuming they have little effect on outcomes. Direct tests of campaigning's influence on electoral college votes are rare, mostly because statewide data on the allocation of resources and voters' preferences have been hard to obtain. Many studies suggest a minimal effect, but it is possible that a more significant influence might be found with better data on the key dependent and independent variables. This study uses data on presidential candidates' appearances and television advertising purchases to conduct cross-sectional and pooled time-series analyses of their influence on statewide outcomes in 1988, 1992, and 1996. The data demonstrate that, despite the conditioning influence of other factors, campaigning affected statewide preferences as well as the electoral college vote."
10.2307/2111652,10.2307/2111652,The Political Economy of Competitive Elections in the Developing World,"Alexander Pacek, Benjamin Radcliff",American Journal of Political Science,39,3,1995-08-01T00:00:00Z,pp. 745-759,Midwest Political Science Association,fla,,"Theories of economic voting are applied to competitive elections in the developing world. The effect of the macroeconomy on electoral support for incumbent parties is mitigated by the impact of the economy on turnout and the relative sensitivity of voters to recession and growth. Pooled time series data on aggregate electoral data for eight developing countries are analyzed using least squares with dummy variables (LSDV). Economic decline imposes enormous electoral costs on governments, but economic growth provides no electoral benefits."
10.2307/1964232,10.2307/1964232,"The Welfare State, Turnout, and the Economy: A Comparative Analysis",Benjamin Radcliff,The American Political Science Review,86,2,1992-06-01T00:00:00Z,pp. 444-454,American Political Science Association,fla,,"While the economic voting literature is voluminous, comparatively little attention has been paid to the question of how--or whether--the economy affects turnout. I address this issue by examining national elections in 29 countries. Using time series data, the initial findings are replicated by a case study of American presidential and midterm elections since 1896. It is argued that the effect of economic adversity depends upon the degree of welfare state development. This relationship is argued to be nonlinear, so that mobilization occurs at either extreme while withdrawal obtains in the middle range. The importance to democratic theory, the study of elections, and the politics of welfare policy are discussed."
10.2307/3096109,10.2307/3096109,Money with a Mean Streak? Foreign Economic Penetration and Government Respect for Human Rights in Developing Countries,"David L. Richards, Ronald D. Gelleny, David H. Sacko",International Studies Quarterly,45,2,2001-06-01T00:00:00Z,pp. 219-239,"The International Studies Association, Wiley",fla,,"This study examines the relationship between foreign economic capital and the level of government respect for two types of human rights in developing countries. Two opposing schools of thought offer explanations as to what this relationship might be like. According to the liberal neoclassical school, the acceptance of liberal economic doctrine will provide positive political benefits to developing countries. The ""dependency"" school, on the other hand, argues that because ties between core and periphery elites give governments in developing nations an incentive to repress, human rights conditions will worsen as foreign economic penetration increases. The results of previous empirical queries into this matter have been mixed. In contrast to most studies, we focus on a broader measure of foreign economic capital, including foreign direct investment, portfolio investment, debt, and official development assistance. Using ordered logit analysis on a cross-national sample of forty-three developing countries from 1981 to 1995, we discover systematic evidence of an association between foreign economic penetration and government respect for two types of human rights, physical integrity rights and political rights and civil liberties. Of particular interest is the finding that both foreign direct investment and portfolio investment are reliably associated with increased government respect for human rights."
10.2307/2960151,10.2307/2960151,Measurement of Competition between Powers: The Cases of the United States and the U.S.S.R.,"Peggy Ann James, Kunihiko Imai",The Journal of Politics,58,4,1996-11-01T00:00:00Z,pp. 1103-1131,"Cambridge University Press, Southern Political Science Association",fla,,"This study analyzes the existence of situational power for developing countries (LDCs) and tests the impacts of a bipolar structure of the international system upon the relationships between the major powers and LDCs. It tests the proposition that, when two rival major powers are simultaneously involved with one developing country competing for its positive reactions, the LDC may actually be able to take advantage of the situation, receiving incentives from both powers. The findings suggest that, as an LDC becomes more developed, it becomes more able to take advantage of the competition between the rival powers. This information regarding LDC behavior has foreign policy implications for major powers, indicating the importance of selectivity in their efforts to influence LDCs."
